station_code,station_name,osm_name,lat,lon,wikidata,match_status,match_method,match_confidence,source_ogd,source_osm
SAPT,Sugapahari H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JGD,Jagadispur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KBSH,Krishna Ball,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MMD,Mahesha Mund,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GRD,Girdih,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BKAC,Barkakana Av,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PHE,Pahaleja,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KWD,Karwandiya,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SSG,Shiu Sagar R,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KVD,Khurmabad Ro,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PSE,Pusauli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MTGE,Muthani,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DCX,Dhaniachha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GAQ,Ganj  Khwaja,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CNPI,Chandanpahar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MHUR,Mohanpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRTR,Karota Patri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DRV,Darauli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHCL,Bahora Chand,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TLAM,Tulsi Ashrar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SAHA,Sarahula Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NXR,Nagsar Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TRG,Tarighat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VVKP,Vivekanandpu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DBSI,Daya Basti,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MQC,Mundka Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GHE,Ghevra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ASE,Asaudah,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ROHN,Rohad Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KRZ,Kharawar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ABO,Asthal Bohar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JCY,Jind City,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PPDE,Pandu Pindar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SWDE,Siwaha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PKDE,Pilu Khera,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BKDE,Budha Khera,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SXE,Sila Kheri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SFDE,Safidon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KSDE,Karsindhu Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NARA,Nara Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MLDE,Madlauda,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ASAN,Asan,Karasangal,12.3347973,79.7505125,Q63355689,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
KURN,Khukrana Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BNJL,Binjhol,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NLH,Naultha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHRN,Dhurana,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MDLA,Mudlana,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BASN,Adra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RKX,Rukhi Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JSS,Jasia  Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MKLI,Makrauli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GSO,Ghaso,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PT,Patli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TNJR,Taj Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JSKA,Jataula Jori,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
IHP,Inchhapuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KWMD,Kumbhawas Mu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NNU,Nangal Mundi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GRKA,Gurha Kemla,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BJWS,Bojawas Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ZP,Zerpur Pali,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NDRT,Nangal Degro,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NWN,Nanwan Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SAWN,Sohansra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PVZ,Parvezpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HR,Harpalu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GKG,Gokulgarh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PLHW,Palhawas,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MHRI,Machhrauli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DGHL,Dighal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SMF,Samar Gopalp,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KHV,Karainthi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KZH,Kila Zafarga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JJT,Jai Jai Want,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KIU,Kinana,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BSPH,Bishanpur Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHY,Dharodi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DTN,Dhamtan Sahi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KLWN,Kalwan Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HMQ,Himmatpura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TNDE,Thanesar Cit,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PDS,Pindarsi Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PBJM,Pabnawajas M,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PHWR,Pehowa Road,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TIK,Tik,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GXG,Geong  Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
QTP,Qutabpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SJM,Sajuma,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KIY,Kalayat,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GRZ,Gurthuri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KAGR,Kahangarh Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DTW,Datewas,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NPX,Narindarpura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SSZ,Sadda Singhw,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MASK,Maisar Khana,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KTF,Kot Fateh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KZW,Katar Singh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GHB,Gahri Bhagi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SGA,Shergarh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MKBH,Manwala Kot,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BNLS,Bangi Nihal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RKK,Ratangarh Ka,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SCV,Sukhchain,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BGD,Bara Gudha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SHN,Suchan Kotli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JKHI,Jakhod Khera,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CBX,Chand Bhan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RLS,Romana Albel,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GZS,Giani Zail S,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GHA,Golehwala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KBU,Kasu Begu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PKZ,Pipli Pakhi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AJTM,Ajit Gill Ma,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BWZ,Baddowal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CKM,Chauki Man,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DAU,Dagru,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MSSD,Maheshri San,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PHS,Ferozeshah,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GRN,Gurnay,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GGKR,Govindgarh K,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CJL,Chajli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BZ,Bharur Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BSS,Bahadur Sing,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HMI,Himmatana,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KUP,Kup,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RHW,Rohira Ghall,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JSL,Jassowal Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GILL,Gill,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LDP,Lodipur Bish,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HKP,Hakimpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CKLT,Chakkali Lai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KIV,Kailsa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KFPR,Kafurpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MHHR,Mahesra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KHE,Kankather,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GGB,Garhmuktesar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
QXR,Kuchesar Roa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BBO,Babugarh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KKMB,Kastla-Kasma,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DS,Dasna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AKNR,Adhyatmik Na,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MFH,Mahrauli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VVB,Vivek Vihar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MAHO,Maholi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JBG,Jung Bahadur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
UCH,Unchaulia,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PKRA,Parsa Khera,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DAN,Dhaneta,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DUN,Duganpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DAM,Dhamora,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MPH,Mundha Pande,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DLP,Dalpatpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KGF,Katghar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RGB,Ramganga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PRKE,Purwa Khera,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SSKA,Sisarka,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GTF,Gumthal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JRJ,Jargaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KD,Kundarkhi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MCV,Macharya,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KZS,Kuakhera Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SPGL,Sarai Gopal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ARP,Atrampur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHDR,Bhadri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ARKA,Arkha Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
IDS,Ishardaspur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MNJR,Manjhlepur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRRZ,Barara Buzur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BYQ,Bahai Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NHF,Nihasta Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BSWA,Baiswara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
IDM,Indemau,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KULH,Kulha Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TKRP,Tikauli Rawa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BAHP,Band Hamirpu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ACH,Achal Ganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KURO,Korari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
THW,Tharwai,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BYHA,Barya Ram,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JUA,Jarauna,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BSY,Barsathi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
VNN,Bhanaur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
WRGN,Warigaon New,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SPPR,Shudnipur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SAF,Salkhapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KJTW,Kajgaon Terh,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BHBV,Block Hut B,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TLMD,Trilochan Ma,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MGWN,Mahgawan Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MNKN,Manikalan Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TLGR,Tulsi Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JFG,Jafarganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KTHE,Katahri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
ULN,Ulna Bhari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DRG,Darshannagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CNBI,Chandari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CHK,Chakeri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RXM,Rooma,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PMPR,Prempur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KBN,Karbigwan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KSQ,Kanspur Guga,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MWH,Malwan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KKS,Kurasti Kala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DYP,Daryapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RCP,Rama Chandra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MDA,Mandhana Jn,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CBR,Chaubepur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
UTP,Utri Pura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DUO,Dhaursalar H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BKTS,Bakhoti Khas,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GWP,Gangwa Pur (,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MNMU,Mani Mau,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KJNC,Kannauj City,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JPP,Jalalpur-Pan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JDA,Jasoda,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KHDP,Khudlapur F,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MLKP,Malikpur (Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KDJ,Khudaganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SGRP,Singhirampur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
YAG,Yaqutganj (H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AKW,Akona,Kumbakonam,10.954175,79.3900701,Q12420127,MATCHED,fuzzy_name,MEDIUM,OGD_Train_details_22122017,OSM_chennai_thoothukudi_stations_raw.geojson
IGTA,Lngohta,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DPSR,Dapsaura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DXU,Dohru,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SIRA,Sirhi Itara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SRJK,Surajkunda,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
UBN,Ubarni,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RDV,Radha Balamp,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SLRP,Salarpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DELO,Deorakot,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BNM,Baragaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GMU,Gauriyamau,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RZN,Rauzagaon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SYK,Saidkhanpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RES,Rasauli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TRE,Tikri Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRYC,Bareilly Can,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HRH,Harthala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AWP,Aghwanpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MTB,Matlabpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MWE,Mewa Nawada,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CAJ,Chakraj Mal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HBW,Habibwala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PNI,Puraini,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BEK,Bundki,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MSDR,Murshadpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
FZL,Fazalpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DSNI,Dausni,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LDR,Landaura,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DNRA,Dandhera,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
IQB,Iqbalpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CDL,Chodiala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SNKE,Sunehti Khar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BAE,Baliakheri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PRPM,Pt Ram Prasa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHRJ,Dhirganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SHJP,Sahajipur Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LOT,Lohta,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NBP,Nibhapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SWS,Suwansa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PHV,Pirthiganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BKSA,Bakhsha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MWP,Maharani Pac,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BDIN,Bhadaiyan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PKX,Pakhrauli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
UWNR,Udwant Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SRMN,Semraon,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CRQ,Charpokhari,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NON,Nonar Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HSB,Hasanbazar H,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GAHT,Ghusia Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MANI,Mani Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BRIH,Bairi Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SJV,Sajhauli Hal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BMHT,Baraw More,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KADH,Khairadih Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BDKN,Bandhua Kala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AHZ,Adhinpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
WGJ,Warisganj Ha,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SYW,Sindurwa,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CHBS,Chaubisi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
TEG,Tribediganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
CDRL,Chhandrauli,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RMNR,Rahmat Nagar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
APG,Anupganj,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BKKS,Bakkas,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LBH,Lucknow (Dik,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DAZ,Delhi-Azadpu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KHKN,Khera Kalan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HUK,Holambi Kala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
HNN,Harsana Kala,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SLKN,Sandal Kalan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RUG,Rajlu Garhi,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BDMJ,Bhodwal Majr,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DWNA,Diwana,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BBDE,Babarpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
KFU,Kohand Halt,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BZJT,Bazida Jatan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BZK,Bhaini Khurd,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
AMIN,Amin,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHKR,Dhoda Kheri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DPP,Dhirpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
DHMZ,Dhola Majra,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MOY,Mohri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
LLU,Lalru,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
GHG,Ghagghar,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
NGL,Nagal,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
THJ,Talheri Bazu,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
RNA,Rohana Kalan,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
BMHR,Bamanheri,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
JDW,Jarauda Nara,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
MSP,Mansurpur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
SKF,Sakhoti Tand,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PQY,Pabli Khas,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
PRTP,Partapur,,,,,UNMATCHED,none,NONE,OGD_Train_details_22122017,
